------ 3153010942 ------
RM_46adeede-9638-47b7-93ca-dba6c100e717 = "[喘息声]",
RM_46cd9e36-b4c2-47d8-a660-400a3b45cd38 = "欧比旺: 关于他...",
RM_46e28578-93b4-4aa9-83d9-1eca6deec833 = "拉玛·苏: 一个叫詹戈·费特的赏金猎人.",
RM_474d6f2b-c33c-4bda-aaf9-be8d6b47e231 = "欧比旺: 她要死了?",
RM_474e28ef-b046-466c-bb75-0d24de86cbfb = "[突然, 帕德梅走上前来.]",
RM_475d9add-d5c7-4b04-b3ae-4c0e8c8b4c5f = "泰弗队长: 女士, 您在这里仍有危险.",
RM_477904af-abbf-459f-822c-fd9d4fc1b3be = "[安纳金的光剑断裂]",
RM_478de499-4bf3-4701-94ca-72eb503c81f9 = "魁刚·金: 而我只能保护你. 我不能为你打一场战争.",
RM_47ae87cc-2361-4d3a-a845-182958f363c5 = "施密: 你能帮助他吗?",
RM_47c7fe3b-71a8-4df2-a254-425434c98c02 = "安纳金·天行者: 你们永远无法及时到达市郊. 沙暴非常, 非常危险.",
RM_47c82764-7d32-40f8-8c0c-60d62ca811d5 = "佛德: 完全正确. 而且来自外环星域各地的参与者非常多.",
RM_47c8cce2-8bdc-4189-b461-b2da97be4ee8 = "安纳金: 这是个幸福的时刻.",
RM_47cab1f0-04c6-47ac-8b6a-6344d286adb7 = "安纳金·天行者: 很抱歉我没能完成你, 3PO, 给你装上外壳什么的.",
RM_47d343f2-16e8-4e1f-94e5-0ee293d0dc44 = "[光剑快速旋转]",
RM_47e93082-bbef-4b1a-acc6-106bb939dde2 = "[纳布巡洋舰飞向科洛桑]",
RM_482d5db8-9102-410e-bb0a-5ada4919ccf2 = "基-阿迪-芒迪: 帕尔帕廷认为格里弗斯将军在尤塔帕?",
RM_486d7031-450e-49e1-85dc-cd4dd11e2182 = "魁刚·金: 没有纤原体, 生命就无法存在, 我们也无法感知原力.",
RM_489281cc-d413-4e50-b77a-0a49ad3a56d6 = "安纳金: 这在绝地历史上从未有过. 这是侮辱.",
RM_48caea3e-d64b-4363-967f-856f927c206b = "帕德梅: 柯德!",
RM_48f355b7-ff1f-460a-a25d-fcdebd358e46 = "帕尔帕廷: 看到委员会... 这让我很不安.",
RM_48fb4392-e97c-42da-a39d-4fd571980d4d = "塞布巴: [赫特语] 你这次逃不掉了... 你这个奴隶渣滓.",
RM_49274bbf-ebee-4d53-996d-285d73faa054 = "达斯·西迪厄斯 (全息影像): 事态的这种转变很不幸.",
RM_49533fbb-142d-45bd-b5fc-fdc6186ec326 = "[魁刚·金的光剑点燃]",
RM_495e2c8f-5dd5-4caf-8429-16da401ebecb = "守卫机器人: 站住!",
RM_4962d36b-7bc3-4d2a-b92e-1db9bdb9f8d3 = "安纳金: 议长给了我一个非常重要的任务.",
RM_4975884a-00e8-4abd-a388-5278072dadcf = "[阿米达拉议员走进来]",
RM_498cfbef-ea46-45f7-81dd-cafde47dfeb4 = "加·加·宾克斯: 我觉得女王真是太好了. 真是热心.",
RM_4999929a-3c84-4c0d-8644-56d548f25b84 = "欧比旺: 我很感激您认为我准备好接受试炼了.",
RM_499e5bd4-35c8-4ea3-89d0-ca6d26a07511 = "安纳金: 我的意思当然是为了保护她的利益, 师父.",
RM_49a59fcb-3711-4554-b734-1fdd9083fbbc = "[持续的发声/哼唱]",
RM_49b22667-b3bf-4196-95e6-0a0bc955c872 = "魁刚·金: 生命形式为了互利而共生.",
RM_49eadc67-1fb6-41fd-85a4-eb28f139b7ef = "安纳金: 你怎么知道原力的运行方式?",
RM_4a1d2664-e4c0-483c-8a87-fa6197431471 = "帕德梅: 我们的飞船损坏了, 被困在这里直到修好它.",
RM_4a467f90-7d4e-494b-ba1d-5cc4bfe4b30a = "帕德梅: 你不是无所不能的, 安尼.",
RM_4a56d460-dc65-4ad4-9009-588a2609a3ef = "[安纳金斩首杜库]",
RM_4a5e5f16-86b2-49cc-bc41-ac1bbbbf7dbc = "安纳金·天行者: R2, 把我们调离自动驾驶. 它会害死我们俩的.",
RM_4a61e1bf-d7dd-4411-8875-5ba9e42dd7f1 = "欧比旺: 别忘了, 她是个政客. 政客是不可信的.",
RM_4a9f0fcf-164c-4503-a90e-ac92215c4917 = "[纳布 - 清晨]",
RM_4aad306a-c211-4174-bad6-ec69d75b053f = "施密: 赌博. 这里的一切都围绕着那些糟糕的飞梭比赛下注.",
RM_4ab348b2-0586-4167-bab3-5b8cace29047 = "安纳金·天行者: [赫特语] 是啊, 如果你不得不为我付钱那就太遗憾了.",
RM_4ac02662-6b9e-452a-8193-3afc364b695e = "尤达: 可怕.",
RM_4b047649-c0d1-4166-a9b5-2ebb6e4b47bb = "欧比旺: 飞行是机器人的事.",
RM_4b27f028-92bb-4d5a-ae5d-4b0d60d34e5f = "[绝地档案馆]",
RM_4b30a9f4-4b74-4a1a-8921-e89c5eb2fad9 = "安纳金·天行者: 妈妈, 你说这个宇宙最大的问题是没人互相帮助.",
RM_4b416bf5-6543-48e3-ae3d-f231424fe65e = "帕尔帕廷: 他甚至可以让他关心的人...",
RM_4b463c41-9928-459e-81b0-73075adfb96f = "[绝地圣殿]",
RM_4b701835-b148-4d32-923b-0833707660a0 = "欧比旺: 恕我直言, 师父, 难道他不是天选之子吗?",
RM_4b72005a-e823-4534-a0a8-42f27cc6e251 = "[帕德梅走过去, 给了他一条毯子.]",
RM_4b79ce23-4f21-4109-b6e1-46636405bb53 = "加·加·宾克斯: 啊, 这儿真舒适.",
RM_4b8ab481-1472-4ca9-9870-fd1bcd46d808 = "杜库伯爵: 而是通过我们使用光剑的技巧.",
RM_4b8fa127-d4c8-4cd5-b764-b81b84eba4c8 = "[欧比旺朝格里弗斯的腹部区域开了几枪]",
RM_4b93e1e6-e70a-4ae4-a45d-d859e7421b33 = "加·加·宾克斯: 外面有怪物. 这里还在漏水. 全都下沉还没动力了? 你什么时候才觉得我们有麻烦了?",
RM_4baa7a63-debf-4235-b868-c212dfb3b451 = "纽特·冈雷: 现在太迟了.",
RM_4badb59f-4e34-41ad-ad77-0c43b93f1d8d = "达斯·西迪厄斯 (全息影像): 议长本就不该把他们牵扯进来.",
RM_4bafaf65-d969-4887-84b6-3bed693655f8 = "达斯·西迪厄斯 (全息影像): 他们将别无选择, 只能接受你对该星系的控制.",
RM_4bb8926e-9cc4-4be5-91b8-5220ab87391e = "安纳金: 我的忠诚在于议长...",
RM_4bdbac63-a674-4779-b296-6232c52bb309 = "议会: 现在投票! 现在投票! 现在投票! 现在投票!",
RM_4bf7dbae-2925-419a-a12c-5661d4d44a66 = "你确实知道, 不是吗...",
RM_4bfec2ac-7086-40c7-a8a6-c99ce9e5b169 = "尤达: 要对抗这位西迪厄斯大人, 你的力量还不够.",
RM_4c082074-18b5-4e8f-9733-16109cfb3d8f = "安纳金: 为什么委员会在开会时不把这个任务交给我?",
RM_4c13c0db-b149-475a-9a29-9321e38c9923 = "安纳金: 我不会让这些幻象成真的, 尤达大师.",
RM_4c208ae8-4f35-435e-bf8a-6f57fa71d4f5 = "安纳金: 让我进入委员会却不授予我大师头衔?",
RM_4c23953c-f51c-4ae6-bb1c-9a5b0742077c = "[警报大作]",
RM_4c26dfe4-d005-454e-b748-2f342f1c9724 = "帕尔帕廷: 似乎没有充分赏识你的才能.",
RM_4c2a02c0-7f76-49dd-9d32-c29c7f4a000e = "已席卷共和国首都并绑架了帕尔帕廷议长,",
RM_4c9a2c1d-b3ef-481f-823c-5cd270054ece = "科迪指挥官: 开火打他!",
RM_4cc14867-988a-4811-811f-620ebe1c5a01 = "拉贝: 抱歉, 安尼, 但帕德梅现在不在这里.",
RM_4ccbc672-1ab0-4327-9f4f-861adaa18bda = "帕尔帕廷: 我们最好的选择是推动选举一位更强有力的最高议长, 一位能够控制官僚并给我们带来正义的人.",
RM_4cde67e9-e35f-47c5-ad8a-34a53d3c5a86 = "[安纳金俯瞰穆斯塔法]",
RM_4d06d965-e4af-4a1a-85ce-58854f6e886e = "安纳金·天行者: 但我想去. 这是我梦寐以求的事.",
RM_4d0f16da-254f-459b-af32-ce40841621a6 = "魁刚·金: [做手势] 那就加速让我们上路吧.",
RM_4d43b520-8a88-42f9-8d77-5ae70aefe6c6 = "梅斯·温杜: 还不行.",
RM_4d877bda-c02b-419e-b921-59c84cad0e61 = "洛特·多德: 这太荒唐了! 我反对这位议员的陈述.",
RM_4dcc40ac-ef38-42a9-a0a1-dce9f0611a66 = "[梅斯与帕尔帕廷决斗]",
RM_4dd4f6cf-3ce2-4513-ad65-7bfec45ca33e = "安纳金·天行者: [赫特语] 别指望了, 烂泥球.",
RM_4de4b9b5-d99f-48e9-b1b0-473fff26c6fb = "安纳金·天行者: 等风暴过去, 我给你看我的赛车. 我正在造一辆飞梭赛车.",
RM_4defd95f-d85f-4f60-97b9-4187a2dc09f6 = "帕尔帕廷: 必须研究它的所有方面,",
RM_4e0e97b8-5b0b-4ad7-850d-64551c40e969 = "安纳金: 不, 我向你保证.",
RM_4e4993cc-81d9-44b7-be8e-e732f3e70bb5 = "[塔图因]",
RM_4e4d18de-2abd-47db-acc4-f238f5800286 = "帕纳卡: 快点. 行动!",
RM_4e55e25e-a7a7-49d5-b4e5-e9bb604f9105 = "安纳金: 爱救不了你, 帕德梅.",
RM_4e594b54-5689-42d2-9f12-0a6d09bd5ab2 = "达斯·维德: 我? 我不可能.",
RM_4e5cfbad-fc62-4a70-9e4f-9bbec50680c7 = "安纳金: 因为欧比旺?",
RM_4e684a54-a980-4ff1-89fb-db0b81004790 = "帕德梅: 只是因为我深陷爱河.",
RM_4e6f5e1f-a592-4815-bd95-ba3cf9e113b5 = "尤达: 小学徒们. 小学徒们! 我们有客人了.",
RM_4e85a350-b3a7-4d69-8ff5-1ce23f9d532b = "飞行员: 收到来自家乡的信息.",
RM_4eb9cae3-c122-4903-aa64-ae91cca37ff4 = "安纳金: 你别背叛我.",
RM_4ed3e55d-6640-4762-b536-0898dd14829a = "加·加·宾克斯: 打扰一下, 但最安全的地方是冈根城.",
RM_4ef17613-723b-4f5e-9f2a-b8abb2ea746e = "[议长办公室]",
RM_4efc3e93-2257-43ba-a644-0d7b80abb600 = "帕尔帕廷: 而不只是绝地教条狭隘的见解.",
RM_4f36c26b-750d-4330-8fdf-36d67f17a0a7 = "梅斯·温杜: 请坐, 年轻的天空行者.",
RM_4f861273-465c-4b7f-93dd-d5a7ff856dfc = "[卡米诺 – 提波卡城]",
RM_4fb3a5bf-e8d2-49c3-9d95-5911c29f9169 = "帕德梅: 我们很勇敢, 殿下.",
RM_4fb81fd9-1c24-4e9b-8b43-11a52673b7a4 = "[哔哔声, 口哨声]",
RM_4fd6a46c-87ac-422c-bece-be505baf398b = "加·加·宾克斯: 不行. 不行. 这里的生物, 都疯了! 我们会挨打挨踩的!",
RM_4fe5515d-2b8b-4eb2-8ce8-ebceffc95c34 = "沃图: 那么, 你提供飞梭和报名费, 我提供这个男孩.",
RM_4fe75deb-49e6-4d10-bdee-d0a7db71c618 = "里克·奥利耶: 就是那里- 塔图因.",
RM_4fec7781-f48e-4789-985d-31fcf32a5eb0 = "安纳金·天行者: 是, 长官!",
RM_4fed9b04-f3dd-49cf-bb83-81bbba870aa1 = "魁刚·金: 安尼, 找掩护. 快!",
RM_4fee341c-3ee3-4a0d-b9d7-abc5d9b6dd77 = "帕德梅: 我们可以去湖区, 那里没人会知道,",
RM_4ff70a22-8a88-4c03-8bd9-ce7df89b70c2 = "[爆能枪开火]",
RM_500b4d48-db65-4ae7-8626-8f0579824236 = "梅斯·温杜: 他的反应会给我们提供他意图的线索.",
RM_500ea9d5-bfad-4f92-af54-9f5e3f83cdaa = "[纳布 - 野餐]",
RM_501cc674-dfcd-4b98-b460-fb71d7770d33 = "帕德梅: 那欧比旺呢?",
RM_5083b618-20b8-473e-980a-1922aac48822 = "欧比旺: 感谢你抽出时间, 詹戈.",
RM_50b7361d-4bc5-41ce-894d-127764a11614 = "阿克丝·莫: 马拉斯特尔议会同意贸易联邦的尊敬代表. 必须任命一个委员会.",
RM_50c93105-3c38-4a37-89ee-be2fb6d49c01 = "安纳金: 有趣的部分开始了.",
RM_50d87454-25ef-421e-b271-be041d331669 = "魁刚·金: 去! 告诉他们起飞!",
RM_50faf8df-44ea-47d1-9751-2ad62e03accb = "帕尔帕廷: 西斯将再次统治银河系!",
RM_511700c2-85fa-4cee-a091-87fa7a70fb73 = "帕德梅: 阁下.",
RM_511dc6db-a5bf-45ed-96bb-add2a6f334a2 = "帕尔帕廷: [呻吟] 我-我- 我撑不住了.",
RM_511e2757-f8a4-4a28-8ea8-e1ded22d56f3 = "梅斯·温杜: 委员会会自己决定派谁去,",
RM_5128ef2f-9030-4c8c-81f5-5402d005ff2d = "魁刚·金: 在郊区附近降落. 我们不想引起注意.",
RM_5133349c-4afa-45a7-8f8a-1f629119befb = "魁刚·金: 如果我们输了, 我的飞船归你.",
RM_514a19dd-6553-454d-afb8-be14d9ffee62 = "安纳金·天行者: 我正在造一个机器人. 你想看看吗?",
RM_51516668-ec31-49f2-9449-b973ea7b76ff = "沃图:(对安纳金) [赫特语] 最好让你朋友别下注了, 不然最后连他也会归我. [咯咯笑]",
RM_516bb092-e13f-475c-a56a-196c1640c1b2 = "安纳金: 要有信心, 我的爱人.",
RM_51871ac0-f520-412e-baef-5f6e6db5293e = "佛德: 看起来有几个塔斯肯袭击者在峡谷沙丘弯道处扎营.",
RM_51a9609c-0540-48a1-851b-b7cf3d04818c = "安纳金: 我同意. 是个坏主意.",
RM_51b2a160-dd00-4313-8685-efebdfe2844d = "加·加·宾克斯: 大家好!",
RM_51c9d1ac-4a05-40c0-8fb0-b4df5df111ef = "安纳金: 我母亲.",
RM_51d1667c-1458-40d2-ab3d-473d6c3eea61 = "[欧比旺的光剑点燃]",
RM_51dd86d5-1f2a-4edc-b10d-579e0a2e0376 = "战斗机器人: 举起手来.",
RM_51f39894-a846-4e20-8d3b-698f94148280 = "安纳金: 如果你和我一样痛苦, 请告诉我.",
RM_52554dad-27f1-4ed1-885c-cd83238606b2 = "尤达: 你还有很多要学.",
RM_527309cb-f50d-40e5-9a78-c08a0ee6bbc3 = "[安纳金将光剑指向帕尔帕廷]",
RM_527d65d2-5f87-453e-923f-ba4770437369 = "安纳金: 抱歉, 女士.",
RM_527f2393-1899-406c-abbc-e00841822905 = "[绝地圣殿]",
RM_52a81dc7-82ed-4f31-8852-cbccb99baf1f = "帕尔帕廷: 还记得你告诉我关于你母亲和沙民的事吗?",
RM_52ae477b-eba4-4be6-aa77-5e55d17f1564 = "帕德梅: 我是女王阿米达拉.",
RM_52b5e463-7c0e-4fe7-b42d-47f54e061237 = "希望通过封锁致命的战舰来解决问题,",
RM_52b7c294-1588-4e87-9565-c525add62109 = "魁刚·金: 睡个好觉, 安尼.",
RM_52bbb776-97db-4a1c-8d05-73b124649395 = "欧比旺: 我必须承认, 没有克隆人, 就不会有这场胜利.",
RM_52da181f-bb2b-4fec-b2a6-bb0851013bb2 = "梅斯·温杜: 他太危险了, 不能让他活着.",
RM_5318f205-b7c7-4b57-8bd0-f852bce3173b = "帕尔帕廷: 审视你的内心.",
RM_531fad2a-65ba-4792-98b4-b5c7d715afbc = "梅斯·温杜: 我们会查出袭击者的身份. 愿原力与你同在.",
RM_532965d0-dbb3-424c-a731-130a65d07c94 = "[帕尔帕廷的声音]",
RM_53605bbc-3cdc-4dd6-989b-665ce92ce371 = "帕尔帕廷: 我们必须迅速行动. 绝地武士是无情的.",
RM_537bae10-c66d-4d6b-8207-97f2ba6d160b = "欧比旺: 帕德梅, 我必须找到他.",
RM_538a3bc9-054e-4b49-bf75-a4226087e899 = "魁刚·金: 大部分是.",
RM_539dd5da-a2a4-42b9-b334-056199395896 = "杜库伯爵: 原力与我们同在, 西迪厄斯大师.",
RM_53a49d26-bd81-413d-af61-5d6ab915f614 = "安纳金: 他必须活着.",
RM_53af8c39-a94d-4946-83e5-e8bb750510aa = "[战斗机器人守在门前]",
RM_53b22fa4-0b03-41b6-a62d-3114ba5d0c18 = "安纳金·天行者: 我希望我正在前往绝地圣殿开始训练的路上.",
RM_53cbd594-edab-437c-a1aa-ecf109b19e9f = "魁刚·金: 这是绝地的特点.",
RM_53d18657-55df-4a8e-b6e1-fc29d44dd716 = "[赫特语] ...赫特人贾巴. [欢呼声]",
RM_53dec889-2a28-4dfd-8196-2935fe98f265 = "魁刚·金: 对. [帮安纳金进入他的飞梭舱]",
RM_53e03640-9eb7-49e5-8e52-a26eb57331ab = "格里弗斯: 肯诺比将军. 我们一直在等你.",
RM_53f1d16f-9596-4677-86fa-761a44ad7100 = "帕尔帕廷: 免于死亡.",
RM_53fc8137-ff75-4a59-a6cd-40ffc6410dcd = "安纳金: 而我这么做是为了你.",
RM_53fcdef0-8a9d-47ef-9ef5-ff388851d721 = "佛德: 天空行者失控旋转了!",
RM_5417e40d-924f-4971-b223-4ab90064da7e = "纽特·冈雷: 嗯, 不, 但我不- 封锁舰桥!",
RM_541d19c4-a9ae-4159-965d-a5a4d2993bec = "帕尔帕廷: 我知道什么在困扰你.",
RM_54394fb9-d90c-4ae3-9576-8d66dcb49531 = "安纳金: 我给共和国带来了和平.",
RM_543cd73d-4a7b-4a0c-9672-86509fe47b6e = "杜库伯爵: 要确保你获释可能很困难.",
RM_54548bb2-9d62-4877-a293-863ba6fe0cca = "安纳金·天行者: 我是个飞行员, 你知道的, 总有一天我会飞离这个地方.",
RM_5464f8da-21c7-4d18-b64b-d0e6eccfda5c = "塔帕尔斯上尉: 挨打时间到.",
RM_5469a670-782f-42ed-b495-06f6d8a9645d = "魁刚·金: 没有绝地武士做到过.",
RM_5469bd46-5398-45df-9b07-99738eb09e59 = "魁刚·金: 安纳金会成为一名绝地武士, 我向你保证.",
RM_548233b2-4d02-4dca-aa17-98d5c6b0a5e5 = "鲁恩·哈科: 您以前遇到过绝地武士吗, 长官?",
RM_54b0efbe-08d4-44e4-aa20-0e10d06ccd62 = "安纳金·天行者: 你的意思是, 我能坐你的飞船跟你一起走?",
RM_54b65d18-1448-4bf0-998e-2c959c884bc7 = "安纳金: 我同意.",
RM_54bcfcd1-8228-493e-b1c2-5cc49f94a07a = "格里弗斯: 还有- [咳嗽] 安纳金·天行者.",
RM_54e932b6-cfb4-4ed8-9883-5c119cfbcc8f = "纳斯头领: 我们不在乎纳布人.",
RM_55066b42-0959-415b-b8da-16cbe178929c = "达斯·维德: 她还好吗?",
RM_55121245-cd72-4bea-9f4f-a82629f32cf7 = "欧比旺: 委员会曾授权创建一支克隆人军队吗?",
RM_5519aada-1b8a-4659-a1cd-f9c66f728a25 = "杜库伯爵: 数百名议员现在都受一位名叫达斯·西迪厄斯的西斯尊主的影响.",
RM_55270dc2-d2ff-46ba-b930-ee1c3c7aace9 = "泰·豪: 长官! 他们进入了通风井.",
RM_552e4353-b716-4a37-96a2-2b7314bcf7ca = "格里弗斯: 我要亲自对付这个绝地渣滓.",
RM_553a64b6-dfdc-47fb-9ed0-e5aa057758be = "西迪厄斯: 他的死是必要的损失.",
RM_5548dd05-ad90-489e-9745-54d0b334ecbe = "鲁恩·哈科: 这里有西斯?",
RM_559e269f-6dae-48f6-ad90-927a0a8bdc51 = "克里格·拉尔斯: 他们不知从哪里冒出来. 一队塔斯肯袭击者.",
RM_55cd6528-7b74-43a3-a9ad-5143e6539577 = "[欧比旺和魁刚·金站在纳斯头领面前]",
RM_55d18329-a9d8-47f7-b87b-aba4d3c0e49e = "[生物咩咩叫]",
RM_55ef2411-c8f9-4d71-93d2-865f51019a43 = "施密: 但你无法阻止改变... 就像你无法阻止双日落山一样.",
RM_55fc2962-d2c2-4be3-b4e9-951e87c9fc64 = "[片尾音乐响起]",
RM_56092a2b-6b35-4818-9fec-8f100b6295a8 = "欧比旺: 西福-戴亚斯大师大约十年前就被杀了.",
RM_56184fdd-19cc-4379-aeef-81b0ca2d5b22 = "安纳金: 我认为帕尔帕廷议长是西斯尊主.",
RM_563fd8fc-0793-47c6-92bf-15ca2c55b2a7 = "帕尔帕廷: 为了一个安全稳定的社会.",
RM_564e1e8d-a8ae-4560-ad80-b026dbc4fb93 = "安纳金·天行者: 他很棒吧? 他还没完成呢.",
RM_56578469-8619-4def-9728-4fa0d6df33cd = "施密: 安纳金, 这条路已摆在你面前. 选择权只在于你.",
RM_5658420c-d49c-4d41-b41b-aef07f5d7448 = "沃图: 别误会, 不是. 我对这孩子很有信心.",
RM_565d311e-0ccf-4020-b505-1639f7b3d3a1 = "[安纳金从噩梦中醒来]",
RM_5669f229-1330-4135-b800-d6b188de6692 = "拉玛·苏: 是的. 一支克隆人军队, 而且我必须说, 是我们创造过的最精良的之一.",
RM_569bb23c-a4b3-402f-bb9c-53cf2c526a8e = "帕纳卡: 女王希望的. 她对这颗星球很好奇.",
RM_56a89b26-aa5d-4055-bf59-45cc3bbb8287 = "安纳金: 你死于分娩.",
RM_56a90de0-1a20-4ca7-a509-ea54353f2a1c = "安纳金: 我以为我们决定不坠入爱河,",
RM_56abcc0a-6a8d-434f-a96b-da19688bf8e8 = "[绝地圣殿]",
RM_56d3728d-98ef-4aba-9859-d8c1e2a918cc = "加·加·宾克斯:(震惊) 将军?! [晕倒]",
RM_56e29256-35bd-4588-a2fe-3d1dae0407d2 = "帕尔帕廷: 请不要.",
RM_56efe642-b7bc-4190-a5fa-f49918629885 = "小学徒们: [齐声] 您好, 欧比旺大师.",
RM_56f3fffc-82ac-4d1f-9dd1-ee895955d04a = "[R2哔哔叫]",
RM_575ea004-db76-4200-a7a9-35f3c74d0bee = "[基-阿迪-芒迪被枪杀]",
RM_578519ed-4bd5-4ac7-837b-981166b1c9c0 = "沃图: 他是你们种族的骄傲, 但是, 呃, 我想那边的塞布巴会赢.",
RM_57a6fbdf-d161-4f67-8ffa-54bf80c73f6e = "尤达: 我们能看透你.",
RM_57cf1c3e-74db-4956-890a-e7f1e8966083 = "魁刚·金: 冈根人不会轻易被说服. 而且我们不能用我们的力量去帮助她.",
RM_57e912e0-5e44-48d0-ac13-44a02e55bfc6 = "安纳金: 你怎么能这么做? 这太离谱了.",
RM_57f69280-5a46-41b9-b1e6-ca3f92896449 = "安纳金: 下一步?",
RM_580398f4-c4be-4cb2-9248-dd9c62bee196 = "安纳金: 你爱我?",
RM_5808398e-8d86-4c58-afe6-0e38049051c7 = "安纳金·天行者: 我做了个梦, 梦见我是绝地武士. 我回到这里, 解放了所有奴隶.",
RM_58215e55-f638-4a71-be96-b2a8976d1e34 = "纳斯头领: 哈! [大笑]",
RM_5830392c-0c82-4a28-ae00-5bd2989bbb33 = "魁刚·金: 我们回飞船去.",
RM_58332b5b-f048-4d8c-a942-d5e5c82e2d16 = "帕尔帕廷: 我想他们会的.",
RM_583cb843-c3a6-4e3c-92d3-d031e2dfcdf2 = "阿米达拉女王: 我不会纵容将导致我们走向战争的行动方针.",
RM_5849f545-f4de-43b8-9842-10e9358baac0 = "帕尔帕廷: 杀了他. 现在就杀了他.",
RM_584a5692-8973-43b8-967c-edbbccc28f69 = "帕德梅: 你从来没赢过比赛?",
RM_584bc537-ed70-462b-ae85-58f4a424cc56 = "尤达: 嗯. 害怕失去她, 我想, 嗯?",

------ 3402491515 ------

RM_11dbace9-34b4-4bf0-a469-72f859e38817 = "一个临时的场点火器安装在车辆的前部.",
RM_1b2c21b5-5544-4315-bf43-7cce81df977a = "要制作它, 你需要一把锯子和一把锤子.",
RM_1bc5d239-2239-44a3-883a-40dc46a2ed22 = "大家好, 我是柯克·卡梅隆, 欢迎收看《回到未来》三部曲的秘密.",
RM_1d60ca93-10a2-4ae4-b981-bead0ccc13bb = "用丙烷喷灯把金属条焊在一起. 最重要的是, 别忘了戴上焊工面罩.",
RM_23129c7b-f27a-44fd-b7c7-e9d115344908 = "如你所见, 我们收到了很多观众来信.",
RM_2e477d67-bbe4-430e-9fa3-a45ed4a67f28 = "好的, 汤米, 罗纳德·科布——时间机器的设计者之一",
RM_2faca267-0718-4432-b419-f4a2a632ece1 = "在电影的第三部里, 我们在车的行李箱盖上安装了一个装有电子元件的盒子.",
RM_31dd5924-5183-4153-80ab-769fbc0660dd = "锯两块木板, 然后用四颗钉子把它们钉在一起.",
RM_31f27fe9-dee1-4087-be80-e891ceef0b5c = "哦, 嘿, 看来我们有第一个问题了. 来自路易斯维尔附近一个小村庄的汤米先生写道: ",
RM_38a45b73-267a-4591-85a8-bf4cffd2a353 = "这封电报是刚给您送来的.",
RM_3e0787cd-04dd-41e2-ae94-80eacae14a7f = "嘿, 伙计! 你是柯克·卡梅隆吗?",
RM_3fd282a0-2bf8-46c7-a1fb-20acad597565 = "…白噪音…",
RM_43f2af88-6233-47c4-82bb-eb791d969745 = "呃…是的, 先生.",
RM_4bd75e5b-38b9-4afa-906b-13110f870b35 = "我也想把它改造成一台时间机器. 请分享一下制作配方.",
RM_6af3cdc2-0ecb-4e45-822c-40776874fc13 = "四块金属板, 两根金属管, 一根塑料管,",
RM_6b313cde-29af-45f5-92fc-0e33474d2b5d = "这大概就是为你的德罗宁组装时间机器所需的所有基本零件了.",
RM_7186a2c3-bae5-476d-9fc8-9fd48e61b7a7 = "你好, 汤米. 这辆车最容易辨认的部分, 当然是核反应堆.",
RM_76e5864b-3ba6-4090-be18-7c86ef7b0f90 = "然后用两条皮带把盒子固定在行李箱盖上.",
RM_7ba54590-d688-474b-8f01-6f23cba5f944 = "四份电子废料和两条电线.",
RM_7d3f6fb3-d71e-4392-8ab5-51fcaa2dda47 = "《回到未来三部曲的秘密》节目录像",
RM_7fd66305-3eab-46fd-aa3e-7e2f5e65a454 = "并分享在家制作它们的配方.",
RM_803c516d-a209-4ba8-9695-8865653d0fce = "家用录像带: 《回到未来三部曲的秘密》节目录像",
RM_8c569ba7-bc7e-4b2c-8882-4bd254681ad4 = "当然, 你少不了一把锯子、电焊面罩和丙烷喷灯.",
RM_9c308872-d3ef-4779-8ac9-62c9859b7bd7 = "安装好前两个元件后, 你可以用两根电线将它们连接起来.",
RM_a39dc379-1c4b-46d8-822a-1994600feeff = "用螺丝刀和五颗螺丝, 把做好的结构拧到车身上.",
RM_a6be6e3e-c12d-4bfe-8e1c-77d56d593c63 = "在盒子里装上两份电子废料, 并用电线把它们连接起来.",
RM_b0126d9a-d6e4-41d4-b1f7-6c3f3cfd7c8f = "最重要的是, 别忘了拆掉车上的后舱盖和后侧窗.",
RM_bda9d4c1-e323-48c8-b5ac-81734d508854 = "没错!",
RM_bea141c7-cac8-4a09-ae8a-71a28e43ad21 = "有人录下了一小段节目内容.",
RM_d31ced35-15db-4386-9ed2-56e9b3e2934b = "要制作它, 拿一块金属板用锯子切割.",
RM_d70054a8-9cd3-4b3f-a484-b13fc10b6c26 = "装上两份电子废料, 然后用电线把所有东西都连起来.",
RM_db4261f1-1da2-4731-9b8e-374d4fba9461 = "你可以用你的引擎盖做出类似的东西. 为此, 你需要: ",
RM_e29c79b1-7561-4025-add7-1b9118ba2c7b = "同意告诉我们更多关于这辆车基本元件的信息,",
RM_e4f6c5b4-20f7-4189-a50d-a12ad183c3c8 = "给我的?",
RM_e69229cf-277a-492f-bbe8-551df8e98980 = "我们将回答一些全世界《回到未来》粉丝向我们提出的热点问题.",
RM_f60958bc-c76f-41c8-a7fb-71eb82ea7a08 = "亲爱的《回到未来》创作者们, 我也有辆德罗宁汽车,",
RM_fdbc9ed1-030e-4a86-bec0-250ac6358e1a = "否则你没有足够的空间来安装反应堆.",
RM_6b313cde-29af-45f5-92fc-0e33747d2b5d = "这些可能就是你能为你的德罗宁组装的时间机器的所有基本部件了.",
